Biol_rep,Phage,Rep,Evolved_line,Temperature,Competition,pfu,dil,PFU_ml
3,LUZ19,1,FC,42,Comp,21,-8,2.1E+11
3,LUZ19,2,FC,42,Comp,22,-8,2.2E+11
3,LUZ19,3,FC,42,Comp,13,-8,1.3E+11
3,LUZ19,4,FC,42,Comp,12,-8,1.2E+11
3,LUZ19,5,FC,42,Comp,8,-8,80000000000
3,LUZ19,6,FC,42,Comp,6,-8,60000000000
1,14_1,1,37,37,Comp,41,-5,410000000
1,14_1,2,37,37,Comp,27,-5,270000000
1,14_1,3,37,37,Comp,27,-5,270000000
1,14_1,4,37,37,Comp,30,-5,300000000
1,14_1,5,37,37,Comp,36,-5,360000000
1,14_1,6,37,37,Comp,30,-5,300000000
1,14_1,1,42,37,Comp,32,-5,320000000
1,14_1,2,42,37,Comp,36,-5,360000000
1,14_1,3,42,37,Comp,37,-5,370000000
1,14_1,4,42,37,Comp,29,-5,290000000
1,14_1,5,42,37,Comp,32,-5,320000000
1,14_1,6,42,37,Comp,46,-5,460000000
1,14_1,1,37C,37,Comp,27,-5,270000000
1,14_1,2,37C,37,Comp,27,-5,270000000
1,14_1,3,37C,37,Comp,20,-5,200000000
1,14_1,4,37C,37,Comp,19,-5,190000000
1,14_1,5,37C,37,Comp,19,-5,190000000
1,14_1,6,37C,37,Comp,13,-5,130000000
1,14_1,1,42C,37,Comp,91,-5,910000000
1,14_1,2,42C,37,Comp,61,-5,610000000
1,14_1,3,42C,37,Comp,46,-5,460000000
1,14_1,4,42C,37,Comp,27,-5,270000000
1,14_1,5,42C,37,Comp,32,-5,320000000
1,14_1,6,42C,37,Comp,52,-5,520000000
1,14_1,NA,Ancestor,37,No_comp,86,-5,860000000
1,14_1,NA,Ancestor,37,No_comp,128,-5,1280000000
1,14_1,NA,Ancestor,37,No_comp,81,-5,810000000
1,14_1,NA,Ancestor,37,Comp,47,-5,470000000
1,14_1,NA,Ancestor,37,Comp,42,-5,420000000
1,14_1,NA,Ancestor,37,Comp,46,-5,460000000
1,14_1,1,F,37,Comp,28,-5,280000000
1,14_1,2,F,37,Comp,37,-5,370000000
1,14_1,3,F,37,Comp,28,-5,280000000
1,14_1,4,F,37,Comp,28,-5,280000000
1,14_1,5,F,37,Comp,17,-5,170000000
1,14_1,6,F,37,Comp,18,-5,180000000
1,14_1,1,FC,37,Comp,55,-5,550000000
1,14_1,2,FC,37,Comp,48,-5,480000000
1,14_1,3,FC,37,Comp,61,-5,610000000
1,14_1,4,FC,37,Comp,36,-5,360000000
1,14_1,5,FC,37,Comp,41,-5,410000000
1,14_1,6,FC,37,Comp,47,-5,470000000
1,14_1,1,37,42,Comp,0,0,0
1,14_1,2,37,42,Comp,0,0,0
1,14_1,3,37,42,Comp,0,0,0
1,14_1,4,37,42,Comp,0,0,0
1,14_1,5,37,42,Comp,0,0,0
1,14_1,6,37,42,Comp,1,0,100
1,14_1,1,42,42,Comp,0,0,0
1,14_1,2,42,42,Comp,0,0,0
1,14_1,3,42,42,Comp,0,0,0
1,14_1,4,42,42,Comp,0,0,0
1,14_1,5,42,42,Comp,0,0,0
1,14_1,6,42,42,Comp,0,0,0
1,14_1,1,37C,42,Comp,1,0,100
1,14_1,2,37C,42,Comp,1,0,100
1,14_1,3,37C,42,Comp,0,0,0
1,14_1,4,37C,42,Comp,0,0,0
1,14_1,5,37C,42,Comp,0,0,0
1,14_1,6,37C,42,Comp,0,0,0
1,14_1,1,42C,42,Comp,0,0,0
1,14_1,2,42C,42,Comp,0,0,0
1,14_1,3,42C,42,Comp,0,0,0
1,14_1,4,42C,42,Comp,1,0,100
1,14_1,5,42C,42,Comp,0,0,0
1,14_1,6,42C,42,Comp,0,0,0
1,14_1,NA,Ancestor,42,No_comp,0,0,0
1,14_1,NA,Ancestor,42,No_comp,5,0,500
1,14_1,NA,Ancestor,42,No_comp,1,0,100
1,14_1,NA,Ancestor,42,Comp,0,0,0
1,14_1,NA,Ancestor,42,Comp,0,0,0
1,14_1,NA,Ancestor,42,Comp,0,0,0
1,14_1,1,F,42,Comp,0,0,0
1,14_1,2,F,42,Comp,0,0,0
1,14_1,3,F,42,Comp,0,0,0
1,14_1,4,F,42,Comp,0,0,0
1,14_1,5,F,42,Comp,0,0,0
1,14_1,6,F,42,Comp,0,0,0
1,14_1,1,FC,42,Comp,0,0,0
1,14_1,2,FC,42,Comp,0,0,0
1,14_1,3,FC,42,Comp,0,0,0
1,14_1,4,FC,42,Comp,0,0,0
1,14_1,5,FC,42,Comp,0,0,0
1,14_1,6,FC,42,Comp,0,0,0
2,14_1,1,37,37,Comp,13,-5,130000000
2,14_1,2,37,37,Comp,15,-5,150000000
2,14_1,3,37,37,Comp,17,-5,170000000
2,14_1,4,37,37,Comp,15,-5,150000000
2,14_1,5,37,37,Comp,14,-5,140000000
2,14_1,6,37,37,Comp,19,-5,190000000
2,14_1,1,42,37,Comp,22,-5,220000000
2,14_1,2,42,37,Comp,19,-5,190000000
2,14_1,3,42,37,Comp,27,-5,270000000
2,14_1,4,42,37,Comp,18,-5,180000000
2,14_1,5,42,37,Comp,14,-5,140000000
2,14_1,6,42,37,Comp,19,-5,190000000
2,14_1,1,37C,37,Comp,18,-5,180000000
2,14_1,2,37C,37,Comp,11,-5,110000000
2,14_1,3,37C,37,Comp,11,-5,110000000
2,14_1,4,37C,37,Comp,16,-5,160000000
2,14_1,5,37C,37,Comp,17,-5,170000000
2,14_1,6,37C,37,Comp,19,-5,190000000
2,14_1,1,42C,37,Comp,21,-5,210000000
2,14_1,2,42C,37,Comp,23,-5,230000000
2,14_1,3,42C,37,Comp,31,-5,310000000
2,14_1,4,42C,37,Comp,19,-5,190000000
2,14_1,5,42C,37,Comp,22,-5,220000000
2,14_1,6,42C,37,Comp,20,-5,200000000
2,14_1,NA,Ancestor,37,No_comp,23,-6,2300000000
2,14_1,NA,Ancestor,37,No_comp,23,-6,2300000000
2,14_1,NA,Ancestor,37,No_comp,27,-6,2700000000
2,14_1,NA,Ancestor,37,Comp,36,-5,360000000
2,14_1,NA,Ancestor,37,Comp,37,-5,370000000
2,14_1,NA,Ancestor,37,Comp,31,-5,310000000
2,14_1,1,F,37,Comp,28,-5,280000000
2,14_1,2,F,37,Comp,27,-5,270000000
2,14_1,3,F,37,Comp,27,-5,270000000
2,14_1,4,F,37,Comp,16,-5,160000000
2,14_1,5,F,37,Comp,18,-5,180000000
2,14_1,6,F,37,Comp,7,-5,70000000
2,14_1,1,FC,37,Comp,37,-5,370000000
2,14_1,2,FC,37,Comp,23,-5,230000000
2,14_1,3,FC,37,Comp,28,-5,280000000
2,14_1,4,FC,37,Comp,16,-5,160000000
2,14_1,5,FC,37,Comp,28,-5,280000000
2,14_1,6,FC,37,Comp,29,-5,290000000
2,14_1,1,37,42,Comp,0,0,0
2,14_1,2,37,42,Comp,0,0,0
2,14_1,3,37,42,Comp,0,0,0
2,14_1,4,37,42,Comp,0,0,0
2,14_1,5,37,42,Comp,0,0,0
2,14_1,6,37,42,Comp,0,0,0
2,14_1,1,42,42,Comp,1,0,100
2,14_1,2,42,42,Comp,0,0,0
2,14_1,3,42,42,Comp,1,0,100
2,14_1,4,42,42,Comp,0,0,0
2,14_1,5,42,42,Comp,0,0,0
2,14_1,6,42,42,Comp,0,0,0
2,14_1,1,37C,42,Comp,0,0,0
2,14_1,2,37C,42,Comp,0,0,0
2,14_1,3,37C,42,Comp,2,0,200
2,14_1,4,37C,42,Comp,0,0,0
2,14_1,5,37C,42,Comp,0,0,0
2,14_1,6,37C,42,Comp,1,0,100
2,14_1,1,42C,42,Comp,1,0,100
2,14_1,2,42C,42,Comp,0,0,0
2,14_1,3,42C,42,Comp,1,0,100
2,14_1,4,42C,42,Comp,0,0,0
2,14_1,5,42C,42,Comp,0,0,0
2,14_1,6,42C,42,Comp,0,0,0
2,14_1,NA,Ancestor,42,No_comp,28,-1,28000
2,14_1,NA,Ancestor,42,No_comp,32,0,3200
2,14_1,NA,Ancestor,42,No_comp,5,0,500
2,14_1,NA,Ancestor,42,Comp,0,0,0
2,14_1,NA,Ancestor,42,Comp,1,0,100
2,14_1,NA,Ancestor,42,Comp,0,0,0
2,14_1,1,F,42,Comp,0,0,0
2,14_1,2,F,42,Comp,0,0,0
2,14_1,3,F,42,Comp,1,0,100
2,14_1,4,F,42,Comp,0,0,0
2,14_1,5,F,42,Comp,4,0,400
2,14_1,6,F,42,Comp,1,0,100
2,14_1,1,FC,42,Comp,1,0,100
2,14_1,2,FC,42,Comp,1,0,100
2,14_1,3,FC,42,Comp,0,0,0
2,14_1,4,FC,42,Comp,0,0,0
2,14_1,5,FC,42,Comp,1,0,100
2,14_1,6,FC,42,Comp,0,0,0
3,14_1,1,37,37,Comp,34,-5,340000000
3,14_1,2,37,37,Comp,34,-5,340000000
3,14_1,3,37,37,Comp,30,-5,300000000
3,14_1,4,37,37,Comp,27,-5,270000000
3,14_1,5,37,37,Comp,16,-5,160000000
3,14_1,6,37,37,Comp,22,-5,220000000
3,14_1,1,42,37,Comp,46,-5,460000000
3,14_1,2,42,37,Comp,44,-5,440000000
3,14_1,3,42,37,Comp,41,-5,410000000
3,14_1,4,42,37,Comp,25,-5,250000000
3,14_1,5,42,37,Comp,26,-5,260000000
3,14_1,6,42,37,Comp,32,-5,320000000
3,14_1,1,37C,37,Comp,12,-5,120000000
3,14_1,2,37C,37,Comp,28,-5,280000000
3,14_1,3,37C,37,Comp,22,-5,220000000
3,14_1,4,37C,37,Comp,22,-5,220000000
3,14_1,5,37C,37,Comp,20,-5,200000000
3,14_1,6,37C,37,Comp,19,-5,190000000
3,14_1,1,42C,37,Comp,32,-5,320000000
3,14_1,2,42C,37,Comp,41,-5,410000000
3,14_1,3,42C,37,Comp,41,-5,410000000
3,14_1,4,42C,37,Comp,24,-5,240000000
3,14_1,5,42C,37,Comp,24,-5,240000000
3,14_1,6,42C,37,Comp,31,-5,310000000
3,14_1,NA,Ancestor,37,No_comp,34,-6,3400000000
3,14_1,NA,Ancestor,37,No_comp,35,-6,3500000000
3,14_1,NA,Ancestor,37,No_comp,42,-6,4200000000
3,14_1,NA,Ancestor,37,Comp,56,-5,560000000
3,14_1,NA,Ancestor,37,Comp,52,-5,520000000
3,14_1,NA,Ancestor,37,Comp,50,-5,500000000
3,14_1,1,F,37,Comp,29,-5,290000000
3,14_1,2,F,37,Comp,30,-5,300000000
3,14_1,3,F,37,Comp,33,-5,330000000
3,14_1,4,F,37,Comp,34,-5,340000000
3,14_1,5,F,37,Comp,29,-5,290000000
3,14_1,6,F,37,Comp,34,-5,340000000
3,14_1,1,FC,37,Comp,52,-5,520000000
3,14_1,2,FC,37,Comp,36,-5,360000000
3,14_1,3,FC,37,Comp,32,-5,320000000
3,14_1,4,FC,37,Comp,39,-5,390000000
3,14_1,5,FC,37,Comp,36,-5,360000000
3,14_1,6,FC,37,Comp,30,-5,300000000
3,14_1,1,37,42,Comp,0,0,0
3,14_1,2,37,42,Comp,0,0,0
3,14_1,3,37,42,Comp,0,0,0
3,14_1,4,37,42,Comp,0,0,0
3,14_1,5,37,42,Comp,22,0,2200
3,14_1,6,37,42,Comp,1,0,100
3,14_1,1,42,42,Comp,1,0,100
3,14_1,2,42,42,Comp,0,0,0
3,14_1,3,42,42,Comp,1,0,100
3,14_1,4,42,42,Comp,1,0,100
3,14_1,5,42,42,Comp,0,0,0
3,14_1,6,42,42,Comp,0,0,0
3,14_1,1,37C,42,Comp,0,0,0
3,14_1,2,37C,42,Comp,0,0,0
3,14_1,3,37C,42,Comp,0,0,0
3,14_1,4,37C,42,Comp,0,0,0
3,14_1,5,37C,42,Comp,0,0,0
3,14_1,6,37C,42,Comp,0,0,0
3,14_1,1,42C,42,Comp,0,0,0
3,14_1,2,42C,42,Comp,0,0,0
3,14_1,3,42C,42,Comp,6,0,600
3,14_1,4,42C,42,Comp,0,0,0
3,14_1,5,42C,42,Comp,1,0,100
3,14_1,6,42C,42,Comp,0,0,0
3,14_1,NA,Ancestor,42,No_comp,35,-1,35000
3,14_1,NA,Ancestor,42,No_comp,30,0,3000
3,14_1,NA,Ancestor,42,No_comp,80,-2,800000
3,14_1,NA,Ancestor,42,Comp,1,0,100
3,14_1,NA,Ancestor,42,Comp,1,0,100
3,14_1,NA,Ancestor,42,Comp,3,0,300
3,14_1,1,F,42,Comp,2,0,200
3,14_1,2,F,42,Comp,0,0,0
3,14_1,3,F,42,Comp,0,0,0
3,14_1,4,F,42,Comp,0,0,0
3,14_1,5,F,42,Comp,0,0,0
3,14_1,6,F,42,Comp,1,0,100
3,14_1,1,FC,42,Comp,1,0,100
3,14_1,2,FC,42,Comp,0,0,0
3,14_1,3,FC,42,Comp,1,0,100
3,14_1,4,FC,42,Comp,0,0,0
3,14_1,5,FC,42,Comp,1,0,100
3,14_1,6,FC,42,Comp,1,0,100
