Passage,Phage_measured,Phage_treatment,Temperature_treatment,Temperature,Rep,PFU,Dilution,PFU_ML,,
6,LUZ19,Competition,42C_static,42,4,17,-5,170000000,,
6,LUZ19,Competition,42C_static,42,5,17,-5,170000000,,
6,LUZ19,Competition,42C_static,42,6,19,-5,190000000,,
6,LUZ19,Competition,Fluctuating,42,1,16,-5,160000000,,
6,LUZ19,Competition,Fluctuating,42,2,14,-5,140000000,,
6,LUZ19,Competition,Fluctuating,42,3,19,-5,190000000,,
6,LUZ19,Competition,Fluctuating,42,4,11,-6,1100000000,,
6,LUZ19,Competition,Fluctuating,42,5,20,-6,2000000000,,
6,LUZ19,Competition,Fluctuating,42,6,26,-5,260000000,,
6,phage14_1,Single_phage,37C_static,37,1,62,-5,620000000,,
6,phage14_1,Single_phage,37C_static,37,2,68,-5,680000000,,
6,phage14_1,Single_phage,37C_static,37,3,115,-5,1150000000,,
6,phage14_1,Single_phage,37C_static,37,4,85,-5,850000000,,
6,phage14_1,Single_phage,37C_static,37,5,86,-5,860000000,,
6,phage14_1,Single_phage,37C_static,37,6,95,-5,950000000,,
6,phage14_1,Single_phage,42C_static,42,1,71,-5,710000000,,
6,phage14_1,Single_phage,42C_static,42,2,88,-5,880000000,,
6,phage14_1,Single_phage,42C_static,42,3,83,-5,830000000,,
6,phage14_1,Single_phage,42C_static,42,4,97,-5,970000000,,
6,phage14_1,Single_phage,42C_static,42,5,88,-5,880000000,,
6,phage14_1,Single_phage,42C_static,42,6,98,-5,980000000,,
6,phage14_1,Single_phage,Fluctuating,42,1,79,-4,79000000,,
6,phage14_1,Single_phage,Fluctuating,42,2,79,-4,79000000,,
6,phage14_1,Single_phage,Fluctuating,42,3,89,-4,89000000,,
6,phage14_1,Single_phage,Fluctuating,42,4,79,-4,79000000,,
6,phage14_1,Single_phage,Fluctuating,42,5,80,-4,80000000,,
6,phage14_1,Single_phage,Fluctuating,42,6,95,-4,95000000,,
6,phage14_1,Competition,37C_static,37,1,36,-5,360000000,,
6,phage14_1,Competition,37C_static,37,2,22,-5,220000000,,
6,phage14_1,Competition,37C_static,37,3,21,-5,210000000,,
6,phage14_1,Competition,37C_static,37,4,38,-5,380000000,,
6,phage14_1,Competition,37C_static,37,5,35,-5,350000000,,
6,phage14_1,Competition,37C_static,37,6,39,-5,390000000,,
6,phage14_1,Competition,42C_static,42,1,31,-6,3100000000,,
6,phage14_1,Competition,42C_static,42,2,78,-5,780000000,,
6,phage14_1,Competition,42C_static,42,3,89,-5,890000000,,
6,phage14_1,Competition,42C_static,42,4,113,-5,1130000000,,
6,phage14_1,Competition,42C_static,42,5,83,-5,830000000,,
6,phage14_1,Competition,42C_static,42,6,71,-5,710000000,,
6,phage14_1,Competition,Fluctuating,42,1,95,-5,950000000,,
6,phage14_1,Competition,Fluctuating,42,2,60,-5,600000000,,
6,phage14_1,Competition,Fluctuating,42,3,71,-5,710000000,,
6,phage14_1,Competition,Fluctuating,42,4,75,-5,750000000,,
6,phage14_1,Competition,Fluctuating,42,5,66,-5,660000000,,
6,phage14_1,Competition,Fluctuating,42,6,82,-5,820000000,,
6.1,LUZ19,Single_phage,37C_static,37,1,,,1400000000,,
6.1,LUZ19,Single_phage,37C_static,37,2,,,2300000000,,
6.1,LUZ19,Single_phage,37C_static,37,3,,,1700000000,,
6.1,LUZ19,Single_phage,37C_static,37,4,,,2600000000,,
6.1,LUZ19,Single_phage,37C_static,37,5,,,2200000000,,
6.1,LUZ19,Single_phage,37C_static,37,6,,,2600000000,,
6.1,LUZ19,Single_phage,42C_static,42,1,,,1900000000,,
6.1,LUZ19,Single_phage,42C_static,42,2,,,1600000000,,
6.1,LUZ19,Single_phage,42C_static,42,3,,,1300000000,,
6.1,LUZ19,Single_phage,42C_static,42,4,,,1200000000,,
6.1,LUZ19,Single_phage,42C_static,42,5,,,1200000000,,
6.1,LUZ19,Single_phage,42C_static,42,6,,,1100000000,,
6.1,LUZ19,Single_phage,Fluctuating,42,1,,,2400000000,,
6.1,LUZ19,Single_phage,Fluctuating,42,2,,,2500000000,,
6.1,LUZ19,Single_phage,Fluctuating,42,3,,,3600000000,,
6.1,LUZ19,Single_phage,Fluctuating,42,4,,,3100000000,,
6.1,LUZ19,Single_phage,Fluctuating,42,5,,,3200000000,,
6.1,LUZ19,Single_phage,Fluctuating,42,6,,,3600000000,,
6.1,LUZ19,Competition,37C_static,37,1,,,230000000,,
6.1,LUZ19,Competition,37C_static,37,2,,,370000000,,
6.1,LUZ19,Competition,37C_static,37,3,,,420000000,,
6.1,LUZ19,Competition,37C_static,37,4,,,350000000,,
6.1,LUZ19,Competition,37C_static,37,5,,,300000000,,
6.1,LUZ19,Competition,37C_static,37,6,,,90000000,,
6.1,LUZ19,Competition,42C_static,42,1,,,17000000,,
6.1,LUZ19,Competition,42C_static,42,2,,,22000000,,
6.1,LUZ19,Competition,42C_static,42,3,,,23000000,,
6.1,LUZ19,Competition,42C_static,42,4,,,17000000,,
6.1,LUZ19,Competition,42C_static,42,5,,,17000000,,
6.1,LUZ19,Competition,42C_static,42,6,,,19000000,,
6.1,LUZ19,Competition,Fluctuating,42,1,,,16000000,,
6.1,LUZ19,Competition,Fluctuating,42,2,,,14000000,,
6.1,LUZ19,Competition,Fluctuating,42,3,,,19000000,,
6.1,LUZ19,Competition,Fluctuating,42,4,,,110000000,,
6.1,LUZ19,Competition,Fluctuating,42,5,,,200000000,,
6.1,LUZ19,Competition,Fluctuating,42,6,,,26000000,,
6.1,phage14_1,Single_phage,37C_static,37,1,,,62000000,,
6.1,phage14_1,Single_phage,37C_static,37,2,,,68000000,,
6.1,phage14_1,Single_phage,37C_static,37,3,,,115000000,,
6.1,phage14_1,Single_phage,37C_static,37,4,,,85000000,,
6.1,phage14_1,Single_phage,37C_static,37,5,,,86000000,,
6.1,phage14_1,Single_phage,37C_static,37,6,,,95000000,,
6.1,phage14_1,Single_phage,42C_static,42,1,,,71000000,,
6.1,phage14_1,Single_phage,42C_static,42,2,,,88000000,,
6.1,phage14_1,Single_phage,42C_static,42,3,,,83000000,,
6.1,phage14_1,Single_phage,42C_static,42,4,,,97000000,,
6.1,phage14_1,Single_phage,42C_static,42,5,,,88000000,,
6.1,phage14_1,Single_phage,42C_static,42,6,,,98000000,,
6.1,phage14_1,Single_phage,Fluctuating,42,1,,,7900000,,
6.1,phage14_1,Single_phage,Fluctuating,42,2,,,7900000,,
6.1,phage14_1,Single_phage,Fluctuating,42,3,,,8900000,,
6.1,phage14_1,Single_phage,Fluctuating,42,4,,,7900000,,
6.1,phage14_1,Single_phage,Fluctuating,42,5,,,8000000,,
6.1,phage14_1,Single_phage,Fluctuating,42,6,,,9500000,,
6.1,phage14_1,Competition,37C_static,37,1,,,36000000,,
6.1,phage14_1,Competition,37C_static,37,2,,,22000000,,
6.1,phage14_1,Competition,37C_static,37,3,,,21000000,,
6.1,phage14_1,Competition,37C_static,37,4,,,38000000,,
6.1,phage14_1,Competition,37C_static,37,5,,,35000000,,
6.1,phage14_1,Competition,37C_static,37,6,,,39000000,,
6.1,phage14_1,Competition,42C_static,42,1,,,310000000,,
6.1,phage14_1,Competition,42C_static,42,2,,,78000000,,
6.1,phage14_1,Competition,42C_static,42,3,,,89000000,,
6.1,phage14_1,Competition,42C_static,42,4,,,113000000,,
6.1,phage14_1,Competition,42C_static,42,5,,,83000000,,
6.1,phage14_1,Competition,42C_static,42,6,,,71000000,,
6.1,phage14_1,Competition,Fluctuating,42,1,,,95000000,,
6.1,phage14_1,Competition,Fluctuating,42,2,,,60000000,,
6.1,phage14_1,Competition,Fluctuating,42,3,,,71000000,,
6.1,phage14_1,Competition,Fluctuating,42,4,,,75000000,,
6.1,phage14_1,Competition,Fluctuating,42,5,,,66000000,,
6.1,phage14_1,Competition,Fluctuating,42,6,,,82000000,,
7,LUZ19,Single_phage,37C_static,37,1,15,-7,15000000000,,
7,LUZ19,Single_phage,37C_static,37,2,12,-7,12000000000,,
7,LUZ19,Single_phage,37C_static,37,3,12,-7,12000000000,,
7,LUZ19,Single_phage,37C_static,37,4,15,-7,15000000000,,
7,LUZ19,Single_phage,37C_static,37,5,26,-7,26000000000,,
7,LUZ19,Single_phage,37C_static,37,6,28,-7,28000000000,,
7,LUZ19,Single_phage,42C_static,42,1,8,-7,8000000000,,
7,LUZ19,Single_phage,42C_static,42,2,12,-7,12000000000,,
7,LUZ19,Single_phage,42C_static,42,3,7,-7,7000000000,,
7,LUZ19,Single_phage,42C_static,42,4,9,-7,9000000000,,
7,LUZ19,Single_phage,42C_static,42,5,10,-7,10000000000,,
7,LUZ19,Single_phage,42C_static,42,6,12,-7,12000000000,,
7,LUZ19,Single_phage,Fluctuating,37,1,9,-7,9000000000,,
7,LUZ19,Single_phage,Fluctuating,37,2,8,-7,8000000000,,
7,LUZ19,Single_phage,Fluctuating,37,3,13,-7,13000000000,,
7,LUZ19,Single_phage,Fluctuating,37,4,18,-7,18000000000,,
7,LUZ19,Single_phage,Fluctuating,37,5,31,-7,31000000000,,
7,LUZ19,Single_phage,Fluctuating,37,6,38,-7,38000000000,,
7,LUZ19,Competition,37C_static,37,1,30,-6,3000000000,,
7,LUZ19,Competition,37C_static,37,2,31,-6,3100000000,,
7,LUZ19,Competition,37C_static,37,3,25,-6,2500000000,,
7,LUZ19,Competition,37C_static,37,4,20,-6,2000000000,,
7,LUZ19,Competition,37C_static,37,5,18,-6,1800000000,,
7,LUZ19,Competition,37C_static,37,6,15,-6,1500000000,,
7,LUZ19,Competition,42C_static,42,1,7,-5,70000000,,
7,LUZ19,Competition,42C_static,42,2,30,-5,300000000,,
7,LUZ19,Competition,42C_static,42,3,28,-5,280000000,,
7,LUZ19,Competition,42C_static,42,4,30,-5,300000000,,
7,LUZ19,Competition,42C_static,42,5,39,-5,390000000,,
7,LUZ19,Competition,42C_static,42,6,31,-5,310000000,,
7,LUZ19,Competition,Fluctuating,42,1,28,-6,2800000000,,
7,LUZ19,Competition,Fluctuating,42,2,21,-6,2100000000,,
7,LUZ19,Competition,Fluctuating,42,3,26,-6,2600000000,,
7,LUZ19,Competition,Fluctuating,42,4,20,-6,2000000000,,
7,LUZ19,Competition,Fluctuating,42,5,26,-6,2600000000,,
7,LUZ19,Competition,Fluctuating,42,6,22,-6,2200000000,,
7,phage14_1,Single_phage,37C_static,37,1,84,-5,840000000,,
7,phage14_1,Single_phage,37C_static,37,2,97,-5,970000000,,
7,phage14_1,Single_phage,37C_static,37,3,63,-5,630000000,,
7,phage14_1,Single_phage,37C_static,37,4,79,-5,790000000,,
7,phage14_1,Single_phage,37C_static,37,5,90,-5,900000000,,
7,phage14_1,Single_phage,37C_static,37,6,73,-5,730000000,,
7,phage14_1,Single_phage,42C_static,42,1,160,-5,1600000000,,
7,phage14_1,Single_phage,42C_static,42,2,144,-5,1440000000,,
7,phage14_1,Single_phage,42C_static,42,3,87,-5,870000000,,
7,phage14_1,Single_phage,42C_static,42,4,118,-5,1180000000,,
7,phage14_1,Single_phage,42C_static,42,5,100,-5,1000000000,,
7,phage14_1,Single_phage,42C_static,42,6,95,-5,950000000,,
7,phage14_1,Single_phage,Fluctuating,37,1,80,-5,800000000,,
7,phage14_1,Single_phage,Fluctuating,37,2,64,-5,640000000,,
7,phage14_1,Single_phage,Fluctuating,37,3,99,-5,990000000,,
7,phage14_1,Single_phage,Fluctuating,37,4,107,-5,1070000000,,
7,phage14_1,Single_phage,Fluctuating,37,5,78,-5,780000000,,
7,phage14_1,Single_phage,Fluctuating,37,6,110,-5,1100000000,,
7,phage14_1,Competition,37C_static,37,1,88,-5,880000000,,
7,phage14_1,Competition,37C_static,37,2,59,-5,590000000,,
7,phage14_1,Competition,37C_static,37,3,44,-5,440000000,,
7,phage14_1,Competition,37C_static,37,4,61,-5,610000000,,
7,phage14_1,Competition,37C_static,37,5,66,-5,660000000,,
7,phage14_1,Competition,37C_static,37,6,65,-5,650000000,,
7,phage14_1,Competition,42C_static,42,1,169,-5,1690000000,,
7,phage14_1,Competition,42C_static,42,2,82,-5,820000000,,
7,phage14_1,Competition,42C_static,42,3,76,-5,760000000,,
7,phage14_1,Competition,42C_static,42,4,100,-5,1000000000,,
7,phage14_1,Competition,42C_static,42,5,81,-5,810000000,,
7,phage14_1,Competition,42C_static,42,6,62,-5,620000000,,
7,phage14_1,Competition,Fluctuating,37,1,120,-5,1200000000,,
7,phage14_1,Competition,Fluctuating,37,2,97,-5,970000000,,
7,phage14_1,Competition,Fluctuating,37,3,119,-5,1190000000,,
7,phage14_1,Competition,Fluctuating,37,4,92,-5,920000000,,
7,phage14_1,Competition,Fluctuating,37,5,94,-5,940000000,,
7,phage14_1,Competition,Fluctuating,37,6,100,-5,1000000000,,
7.1,LUZ19,Single_phage,37C_static,37,1,,,1500000000,,
7.1,LUZ19,Single_phage,37C_static,37,2,,,1200000000,,
7.1,LUZ19,Single_phage,37C_static,37,3,,,1200000000,,
7.1,LUZ19,Single_phage,37C_static,37,4,,,1500000000,,
7.1,LUZ19,Single_phage,37C_static,37,5,,,2600000000,,
7.1,LUZ19,Single_phage,37C_static,37,6,,,2800000000,,
7.1,LUZ19,Single_phage,42C_static,42,1,,,800000000,,
7.1,LUZ19,Single_phage,42C_static,42,2,,,1200000000,,
7.1,LUZ19,Single_phage,42C_static,42,3,,,700000000,,
7.1,LUZ19,Single_phage,42C_static,42,4,,,900000000,,
7.1,LUZ19,Single_phage,42C_static,42,5,,,1000000000,,
7.1,LUZ19,Single_phage,42C_static,42,6,,,1200000000,,
7.1,LUZ19,Single_phage,Fluctuating,37,1,,,900000000,,
7.1,LUZ19,Single_phage,Fluctuating,37,2,,,800000000,,
7.1,LUZ19,Single_phage,Fluctuating,37,3,,,1300000000,,
7.1,LUZ19,Single_phage,Fluctuating,37,4,,,1800000000,,
7.1,LUZ19,Single_phage,Fluctuating,37,5,,,3100000000,,
7.1,LUZ19,Single_phage,Fluctuating,37,6,,,3800000000,,
7.1,LUZ19,Competition,37C_static,37,1,,,300000000,,
7.1,LUZ19,Competition,37C_static,37,2,,,310000000,,
7.1,LUZ19,Competition,37C_static,37,3,,,250000000,,
7.1,LUZ19,Competition,37C_static,37,4,,,200000000,,
7.1,LUZ19,Competition,37C_static,37,5,,,180000000,,
7.1,LUZ19,Competition,37C_static,37,6,,,150000000,,
7.1,LUZ19,Competition,42C_static,42,1,,,7000000,,
7.1,LUZ19,Competition,42C_static,42,2,,,30000000,,
7.1,LUZ19,Competition,42C_static,42,3,,,28000000,,
7.1,LUZ19,Competition,42C_static,42,4,,,30000000,,
7.1,LUZ19,Competition,42C_static,42,5,,,39000000,,
7.1,LUZ19,Competition,42C_static,42,6,,,31000000,,
7.1,LUZ19,Competition,Fluctuating,42,1,,,280000000,,
7.1,LUZ19,Competition,Fluctuating,42,2,,,210000000,,
7.1,LUZ19,Competition,Fluctuating,42,3,,,260000000,,
7.1,LUZ19,Competition,Fluctuating,42,4,,,200000000,,
7.1,LUZ19,Competition,Fluctuating,42,5,,,260000000,,
7.1,LUZ19,Competition,Fluctuating,42,6,,,220000000,,
7.1,phage14_1,Single_phage,37C_static,37,1,,,84000000,,
7.1,phage14_1,Single_phage,37C_static,37,2,,,97000000,,
7.1,phage14_1,Single_phage,37C_static,37,3,,,63000000,,
7.1,phage14_1,Single_phage,37C_static,37,4,,,79000000,,
7.1,phage14_1,Single_phage,37C_static,37,5,,,90000000,,
7.1,phage14_1,Single_phage,37C_static,37,6,,,73000000,,
7.1,phage14_1,Single_phage,42C_static,42,1,,,160000000,,
7.1,phage14_1,Single_phage,42C_static,42,2,,,144000000,,
7.1,phage14_1,Single_phage,42C_static,42,3,,,87000000,,
7.1,phage14_1,Single_phage,42C_static,42,4,,,118000000,,
7.1,phage14_1,Single_phage,42C_static,42,5,,,100000000,,
7.1,phage14_1,Single_phage,42C_static,42,6,,,95000000,,
7.1,phage14_1,Single_phage,Fluctuating,37,1,,,80000000,,
7.1,phage14_1,Single_phage,Fluctuating,37,2,,,64000000,,
7.1,phage14_1,Single_phage,Fluctuating,37,3,,,99000000,,
7.1,phage14_1,Single_phage,Fluctuating,37,4,,,107000000,,
7.1,phage14_1,Single_phage,Fluctuating,37,5,,,78000000,,
7.1,phage14_1,Single_phage,Fluctuating,37,6,,,110000000,,
7.1,phage14_1,Competition,37C_static,37,1,,,88000000,,
7.1,phage14_1,Competition,37C_static,37,2,,,59000000,,
7.1,phage14_1,Competition,37C_static,37,3,,,44000000,,
7.1,phage14_1,Competition,37C_static,37,4,,,61000000,,
7.1,phage14_1,Competition,37C_static,37,5,,,66000000,,
7.1,phage14_1,Competition,37C_static,37,6,,,65000000,,
7.1,phage14_1,Competition,42C_static,42,1,,,169000000,,
7.1,phage14_1,Competition,42C_static,42,2,,,82000000,,
7.1,phage14_1,Competition,42C_static,42,3,,,76000000,,
7.1,phage14_1,Competition,42C_static,42,4,,,100000000,,
7.1,phage14_1,Competition,42C_static,42,5,,,81000000,,
7.1,phage14_1,Competition,42C_static,42,6,,,62000000,,
7.1,phage14_1,Competition,Fluctuating,37,1,,,120000000,,
7.1,phage14_1,Competition,Fluctuating,37,2,,,97000000,,
7.1,phage14_1,Competition,Fluctuating,37,3,,,119000000,,
7.1,phage14_1,Competition,Fluctuating,37,4,,,92000000,,
7.1,phage14_1,Competition,Fluctuating,37,5,,,94000000,,
7.1,phage14_1,Competition,Fluctuating,37,6,,,100000000,,
8,LUZ19,Single_phage,37C_static,37,1,14,-7,14000000000,,
8,LUZ19,Single_phage,37C_static,37,2,17,-7,17000000000,,
8,LUZ19,Single_phage,37C_static,37,3,14,-7,14000000000,,
8,LUZ19,Single_phage,37C_static,37,4,17,-7,17000000000,,
8,LUZ19,Single_phage,37C_static,37,5,17,-7,17000000000,,
8,LUZ19,Single_phage,37C_static,37,6,16,-7,16000000000,,
8,LUZ19,Single_phage,42C_static,42,1,21,-7,21000000000,,
8,LUZ19,Single_phage,42C_static,42,2,20,-7,20000000000,,
8,LUZ19,Single_phage,42C_static,42,3,21,-7,21000000000,,
8,LUZ19,Single_phage,42C_static,42,4,9,-7,9000000000,,
8,LUZ19,Single_phage,42C_static,42,5,18,-7,18000000000,,
8,LUZ19,Single_phage,42C_static,42,6,22,-7,22000000000,,
8,LUZ19,Single_phage,Fluctuating,37,1,11,-7,11000000000,,
8,LUZ19,Single_phage,Fluctuating,37,2,24,-7,24000000000,,
8,LUZ19,Single_phage,Fluctuating,37,3,33,-7,33000000000,,
8,LUZ19,Single_phage,Fluctuating,37,4,42,-7,42000000000,,
8,LUZ19,Single_phage,Fluctuating,37,5,43,-7,43000000000,,
8,LUZ19,Single_phage,Fluctuating,37,6,38,-7,38000000000,,
8,LUZ19,Competition,37C_static,37,1,27,-6,2700000000,,
8,LUZ19,Competition,37C_static,37,2,32,-6,3200000000,,
8,LUZ19,Competition,37C_static,37,3,27,-6,2700000000,,
8,LUZ19,Competition,37C_static,37,4,5,-7,5000000000,,
8,LUZ19,Competition,37C_static,37,5,25,-6,2500000000,,
8,LUZ19,Competition,37C_static,37,6,22,-6,2200000000,,
8,LUZ19,Competition,42C_static,42,1,20,-4,20000000,,
8,LUZ19,Competition,42C_static,42,2,28,-5,280000000,,
8,LUZ19,Competition,42C_static,42,3,17,-5,170000000,,
8,LUZ19,Competition,42C_static,42,4,20,-5,200000000,,
8,LUZ19,Competition,42C_static,42,5,21,-5,210000000,,
8,LUZ19,Competition,42C_static,42,6,25,-5,250000000,,
8,LUZ19,Competition,Fluctuating,42,1,34,-5,340000000,,
8,LUZ19,Competition,Fluctuating,42,2,36,-5,360000000,,
8,LUZ19,Competition,Fluctuating,42,3,25,-5,250000000,,
8,LUZ19,Competition,Fluctuating,42,4,22,-5,220000000,,
8,LUZ19,Competition,Fluctuating,42,5,9,-5,90000000,,
8,LUZ19,Competition,Fluctuating,42,6,8,-5,80000000,,
8,phage14_1,Single_phage,37C_static,37,1,138,-5,1380000000,,
8,phage14_1,Single_phage,37C_static,37,2,107,-5,1070000000,,
8,phage14_1,Single_phage,37C_static,37,3,186,-5,1860000000,,
8,phage14_1,Single_phage,37C_static,37,4,127,-5,1270000000,,
8,phage14_1,Single_phage,37C_static,37,5,146,-5,1460000000,,
8,phage14_1,Single_phage,37C_static,37,6,123,-5,1230000000,,
8,phage14_1,Single_phage,42C_static,42,1,72,-5,720000000,,
8,phage14_1,Single_phage,42C_static,42,2,95,-5,950000000,,
8,phage14_1,Single_phage,42C_static,42,3,75,-5,750000000,,
8,phage14_1,Single_phage,42C_static,42,4,79,-5,790000000,,
8,phage14_1,Single_phage,42C_static,42,5,76,-5,760000000,,
8,phage14_1,Single_phage,42C_static,42,6,100,-5,1000000000,,
8,phage14_1,Single_phage,Fluctuating,37,1,77,-5,770000000,,
8,phage14_1,Single_phage,Fluctuating,37,2,75,-5,750000000,,
8,phage14_1,Single_phage,Fluctuating,37,3,92,-5,920000000,,
8,phage14_1,Single_phage,Fluctuating,37,4,107,-5,1070000000,,
8,phage14_1,Single_phage,Fluctuating,37,5,97,-5,970000000,,
8,phage14_1,Single_phage,Fluctuating,37,6,106,-5,1060000000,,
8,phage14_1,Competition,37C_static,37,1,184,-5,1840000000,,
8,phage14_1,Competition,37C_static,37,2,181,-5,1810000000,,
8,phage14_1,Competition,37C_static,37,3,170,-5,1700000000,,
8,phage14_1,Competition,37C_static,37,4,155,-5,1550000000,,
8,phage14_1,Competition,37C_static,37,5,167,-5,1670000000,,
8,phage14_1,Competition,37C_static,37,6,156,-5,1560000000,,
8,phage14_1,Competition,42C_static,42,1,224,-5,2240000000,,
8,phage14_1,Competition,42C_static,42,2,195,-5,1950000000,,
8,phage14_1,Competition,42C_static,42,3,137,-5,1370000000,,
8,phage14_1,Competition,42C_static,42,4,200,-5,2000000000,,
8,phage14_1,Competition,42C_static,42,5,153,-5,1530000000,,
8,phage14_1,Competition,42C_static,42,6,120,-5,1200000000,,
8,phage14_1,Competition,Fluctuating,37,1,119,-5,1190000000,,
8,phage14_1,Competition,Fluctuating,37,2,105,-5,1050000000,,
8,phage14_1,Competition,Fluctuating,37,3,107,-5,1070000000,,
8,phage14_1,Competition,Fluctuating,37,4,126,-5,1260000000,,
8,phage14_1,Competition,Fluctuating,37,5,94,-5,940000000,,
8,phage14_1,Competition,Fluctuating,37,6,104,-5,1040000000,,
8.1,LUZ19,Single_phage,37C_static,37,1,,,1400000000,,
8.1,LUZ19,Single_phage,37C_static,37,2,,,1700000000,,
8.1,LUZ19,Single_phage,37C_static,37,3,,,1400000000,,
8.1,LUZ19,Single_phage,37C_static,37,4,,,1700000000,,
8.1,LUZ19,Single_phage,37C_static,37,5,,,1700000000,,
8.1,LUZ19,Single_phage,37C_static,37,6,,,1600000000,,
8.1,LUZ19,Single_phage,42C_static,42,1,,,2100000000,,
8.1,LUZ19,Single_phage,42C_static,42,2,,,2000000000,,
8.1,LUZ19,Single_phage,42C_static,42,3,,,2100000000,,
8.1,LUZ19,Single_phage,42C_static,42,4,,,900000000,,
8.1,LUZ19,Single_phage,42C_static,42,5,,,1800000000,,
8.1,LUZ19,Single_phage,42C_static,42,6,,,2200000000,,
8.1,LUZ19,Single_phage,Fluctuating,37,1,,,1100000000,,
8.1,LUZ19,Single_phage,Fluctuating,37,2,,,2400000000,,
8.1,LUZ19,Single_phage,Fluctuating,37,3,,,3300000000,,
8.1,LUZ19,Single_phage,Fluctuating,37,4,,,4200000000,,
8.1,LUZ19,Single_phage,Fluctuating,37,5,,,4300000000,,
8.1,LUZ19,Single_phage,Fluctuating,37,6,,,3800000000,,
8.1,LUZ19,Competition,37C_static,37,1,,,270000000,,
8.1,LUZ19,Competition,37C_static,37,2,,,320000000,,
8.1,LUZ19,Competition,37C_static,37,3,,,270000000,,
8.1,LUZ19,Competition,37C_static,37,4,,,500000000,,
8.1,LUZ19,Competition,37C_static,37,5,,,250000000,,
8.1,LUZ19,Competition,37C_static,37,6,,,220000000,,
8.1,LUZ19,Competition,42C_static,42,1,,,2000000,,
8.1,LUZ19,Competition,42C_static,42,2,,,28000000,,
8.1,LUZ19,Competition,42C_static,42,3,,,17000000,,
8.1,LUZ19,Competition,42C_static,42,4,,,20000000,,
8.1,LUZ19,Competition,42C_static,42,5,,,21000000,,
8.1,LUZ19,Competition,42C_static,42,6,,,25000000,,
8.1,LUZ19,Competition,Fluctuating,42,1,,,34000000,,
8.1,LUZ19,Competition,Fluctuating,42,2,,,36000000,,
8.1,LUZ19,Competition,Fluctuating,42,3,,,25000000,,
8.1,LUZ19,Competition,Fluctuating,42,4,,,22000000,,
8.1,LUZ19,Competition,Fluctuating,42,5,,,9000000,,
8.1,LUZ19,Competition,Fluctuating,42,6,,,8000000,,
8.1,phage14_1,Single_phage,37C_static,37,1,,,138000000,,
8.1,phage14_1,Single_phage,37C_static,37,2,,,107000000,,
8.1,phage14_1,Single_phage,37C_static,37,3,,,186000000,,
8.1,phage14_1,Single_phage,37C_static,37,4,,,127000000,,
8.1,phage14_1,Single_phage,37C_static,37,5,,,146000000,,
8.1,phage14_1,Single_phage,37C_static,37,6,,,123000000,,
8.1,phage14_1,Single_phage,42C_static,42,1,,,72000000,,
8.1,phage14_1,Single_phage,42C_static,42,2,,,95000000,,
8.1,phage14_1,Single_phage,42C_static,42,3,,,75000000,,
8.1,phage14_1,Single_phage,42C_static,42,4,,,79000000,,
8.1,phage14_1,Single_phage,42C_static,42,5,,,76000000,,
8.1,phage14_1,Single_phage,42C_static,42,6,,,100000000,,
8.1,phage14_1,Single_phage,Fluctuating,37,1,,,77000000,,
8.1,phage14_1,Single_phage,Fluctuating,37,2,,,75000000,,
8.1,phage14_1,Single_phage,Fluctuating,37,3,,,92000000,,
8.1,phage14_1,Single_phage,Fluctuating,37,4,,,107000000,,
8.1,phage14_1,Single_phage,Fluctuating,37,5,,,97000000,,
8.1,phage14_1,Single_phage,Fluctuating,37,6,,,106000000,,
8.1,phage14_1,Competition,37C_static,37,1,,,184000000,,
8.1,phage14_1,Competition,37C_static,37,2,,,181000000,,
8.1,phage14_1,Competition,37C_static,37,3,,,170000000,,
8.1,phage14_1,Competition,37C_static,37,4,,,155000000,,
8.1,phage14_1,Competition,37C_static,37,5,,,167000000,,
8.1,phage14_1,Competition,37C_static,37,6,,,156000000,,
8.1,phage14_1,Competition,42C_static,42,1,,,224000000,,
8.1,phage14_1,Competition,42C_static,42,2,,,195000000,,
8.1,phage14_1,Competition,42C_static,42,3,,,137000000,,
8.1,phage14_1,Competition,42C_static,42,4,,,200000000,,
8.1,phage14_1,Competition,42C_static,42,5,,,153000000,,
8.1,phage14_1,Competition,42C_static,42,6,,,120000000,,
8.1,phage14_1,Competition,Fluctuating,37,1,,,119000000,,
8.1,phage14_1,Competition,Fluctuating,37,2,,,105000000,,
8.1,phage14_1,Competition,Fluctuating,37,3,,,107000000,,
8.1,phage14_1,Competition,Fluctuating,37,4,,,126000000,,
8.1,phage14_1,Competition,Fluctuating,37,5,,,94000000,,
8.1,phage14_1,Competition,Fluctuating,37,6,,,104000000,,
9,LUZ19,Single_phage,37C_static,37,1,29,-7,29000000000,,
9,LUZ19,Single_phage,37C_static,37,2,30,-7,30000000000,,
9,LUZ19,Single_phage,37C_static,37,3,22,-7,22000000000,,
9,LUZ19,Single_phage,37C_static,37,4,24,-7,24000000000,,
9,LUZ19,Single_phage,37C_static,37,5,16,-7,16000000000,,
9,LUZ19,Single_phage,37C_static,37,6,8,-7,8000000000,,
9,LUZ19,Single_phage,42C_static,42,1,25,-7,25000000000,,
9,LUZ19,Single_phage,42C_static,42,2,19,-7,19000000000,,
9,LUZ19,Single_phage,42C_static,42,3,19,-7,19000000000,,
9,LUZ19,Single_phage,42C_static,42,4,15,-7,15000000000,,
9,LUZ19,Single_phage,42C_static,42,5,14,-7,14000000000,,
